country1,country2,dtw_distance,overlap_years
BLZ,LAO,1.3619459996037373,33
BLZ,LBN,2.2322937908115157,33
BLZ,LCA,0.6256565276230407,33
BLZ,LIE,0.8470216420345111,33
BLZ,LKA,1.1019758723934723,33
BLZ,LSO,1.3235063751369798,33
BLZ,LUX,1.169466959891888,33
BLZ,MAC,1.6006252197160287,33
BLZ,MAR,0.6266761585083213,33
BLZ,MDG,0.9726462665769899,33
BLZ,MDV,1.2637525631429278,33
BLZ,MEX,1.0962723503913627,33
BLZ,MLI,1.0745757000922336,33
BLZ,MLT,0.9927066933083001,33
BLZ,MMR,1.2265631141498672,33
BLZ,MNG,1.9012252478730696,33
BLZ,MRT,1.1109108083705062,33
BLZ,MUS,1.0488803553520007,33
BLZ,MWI,1.5357823897688634,33
BLZ,MYS,0.8636813436675904,33
BLZ,NAM,1.048053718974149,33
BLZ,NCL,0.9829144101803935,33
BLZ,NER,1.2336148011198376,33
BLZ,NIC,0.5924331901678632,33
BLZ,NLD,0.9905025843427504,33
BLZ,NOR,1.2014817274412628,33
BLZ,NPL,1.3974134091249166,33
BLZ,NZL,1.0912596778512234,33
BLZ,OMN,1.1602516784158516,33
BLZ,PAK,0.8588327203525855,33
BLZ,PAN,1.1683639278570848,33
BLZ,PER,0.8686376775557663,33
BLZ,PHL,0.9543669186109613,33
BLZ,PNG,1.4178270386435632,33
BLZ,PRI,0.6673985353933335,33
BLZ,PRT,1.2228229745752621,33
BLZ,QAT,1.3241272321764834,33
BLZ,ROU,1.431059082097444,33
BLZ,RUS,2.146089127169471,33
BLZ,RWA,1.6139397755034681,33
BLZ,SAU,1.090564461743459,33
BLZ,SDN,4.152078119497605,33
BLZ,SEN,1.3676411609987615,33
BLZ,SGP,0.7411772648701146,33
BLZ,SLB,0.8636354032939662,33
BLZ,SLE,1.4761477865103214,33
BLZ,SLV,0.46453182291512485,33
BLZ,SUR,2.1905730621622133,33
BLZ,SWE,1.1116784459679363,33
BLZ,SYC,1.514781455770446,33
BLZ,TCD,1.1895069928280395,33
BLZ,TGO,1.3787357289796203,33
BLZ,THA,0.9187726737803877,33
BLZ,TON,0.9411785159883929,33
BLZ,TTO,1.3023502236553355,33
BLZ,TUN,0.9098076199070201,33
BLZ,TUR,1.158714146620884,33
BLZ,TZA,1.1246864820376892,33
BLZ,UGA,1.456322800098903,33
BLZ,UKR,3.232655926865367,33
BLZ,URY,1.2324454363881887,33
BLZ,USA,0.6658181806061466,33
BLZ,VCT,0.6331912353462684,33
BLZ,VNM,1.3122709289998804,33
BLZ,VUT,1.0069685080251478,33
BLZ,ZAF,1.28327461650764,33
BLZ,ZMB,1.5554662752385433,33
BLZ,ZWE,2.931977034607929,33
BOL,BRA,2.532637696309332,33
BOL,BRB,1.563057353052582,33
BOL,BRN,2.500340030074397,33
BOL,BTN,0.37885723651366526,33
BOL,BWA,0.9898057676254872,33
BOL,CAF,2.1147486838654004,33
BOL,CAN,1.0184050541225163,33
BOL,CHL,0.7906284130871997,33
BOL,CHN,0.6890714093756123,33
BOL,CIV,0.9507494815083855,33
BOL,CMR,0.8593022376318281,33
BOL,COG,1.7090643934867222,33
BOL,COL,1.6690358866043407,33
BOL,COM,0.9422067481894686,33
BOL,CPV,1.3277534599325258,33
BOL,CRI,0.5427544108761752,33
BOL,CYP,1.722908181008623,33
BOL,DEU,1.4780868553367386,33
BOL,DMA,1.2111454486145823,33
BOL,DNK,1.2011592050569346,33
BOL,DOM,0.6909529452821983,33
BOL,DZA,2.102335722503796,33
BOL,ECU,0.7734009911495585,33
BOL,EGY,0.9914795759950265,33
BOL,ESP,1.8159734621712296,33
BOL,ETH,1.1560691249758563,33
BOL,FIN,1.3326945263725825,33
BOL,FJI,1.4004835496389332,33
BOL,FRA,1.6423375480538582,33
BOL,GAB,1.173805101056421,33
BOL,GBR,1.770179742202802,33
BOL,GHA,0.7722021129313492,33
BOL,GIN,0.9421487764224079,33
BOL,GMB,1.6572800576367517,33
BOL,GNB,0.6376442798043856,33
BOL,GRD,0.9621251671137268,33
BOL,GTM,0.5274233679816489,33
BOL,GUY,1.0972217080619222,33
BOL,HKG,1.0353060532235125,33
BOL,HND,0.5336097434237758,33
BOL,HTI,1.2277355497205347,33
BOL,IDN,0.5949754822345349,33
BOL,IND,0.38765095103382063,33
BOL,IRL,1.0516506266780288,33
BOL,IRQ,2.4503917048558255,33
BOL,ISL,1.5084303726048771,33
BOL,ISR,0.845132247761111,33
BOL,ITA,2.20740041335367,33
BOL,JAM,2.031719195058257,33
BOL,JOR,0.4282115683756137,33
BOL,JPN,4.819357430225305,33
BOL,KEN,0.6974630305644423,33
BOL,KIR,0.7325121469756997,33
BOL,KNA,1.3828530379811679,33
BOL,KOR,0.9063822519956558,33
BOL,KWT,1.9278319215744781,33
BOL,LAO,0.4384522863121325,33
BOL,LBN,2.5996694724841194,33
BOL,LCA,1.1130327071524035,33
BOL,LIE,0.9018766799464467,33
BOL,LKA,0.6028286434582176,33
BOL,LSO,1.9645510910311024,33
BOL,LUX,1.3606884908629473,33
BOL,MAC,1.51758383325033,33
BOL,MAR,0.8000458227550844,33
BOL,MDG,0.888106974231708,33
BOL,MDV,0.7334626152723136,33
BOL,MEX,2.0290797724431853,33
BOL,MLI,0.5681014785439317,33
BOL,MLT,0.7526764050577116,33
BOL,MMR,0.6792561808991349,33
BOL,MNG,0.99648302684913,33
BOL,MRT,0.6722005424216239,33
BOL,MUS,1.2013492223465307,33
BOL,MWI,1.4056577615481405,33
BOL,MYS,0.7779284592079208,33
BOL,NAM,1.3844604996700718,33
BOL,NCL,1.5922703652660735,33
BOL,NER,0.6875758288867665,33
BOL,NIC,1.2330659647963056,33
BOL,NLD,1.3100031092290028,33
BOL,NOR,1.7020098130614711,33
BOL,NPL,0.6191073903313064,33
BOL,NZL,0.8525636944941517,33
BOL,OMN,1.172372073365641,33
BOL,PAK,0.6645080876998372,33
BOL,PAN,0.34047098042935664,33
BOL,PER,0.6212986296227797,33
BOL,PHL,0.3842833906601013,33
BOL,PNG,0.681181091059628,33
BOL,PRI,1.7103886556258485,33
BOL,PRT,1.842868983838221,33
BOL,QAT,1.1446204606629589,33
BOL,ROU,0.8139997479996899,33
BOL,RUS,2.1402969925473014,33
BOL,RWA,0.7217511905237508,33
BOL,SAU,0.7352522482324325,33
BOL,SDN,4.233300268275544,33
BOL,SEN,0.7617896320131196,33
BOL,SGP,0.716318320201928,33
BOL,SLB,0.6103510269714523,33
BOL,SLE,1.2982683309245546,33
BOL,SLV,1.2240719567959912,33
BOL,SUR,2.7924391021545727,33
BOL,SWE,1.3287491514582643,33
BOL,SYC,1.7460420535683026,33
BOL,TCD,1.4421571022382003,33
BOL,TGO,0.6906577183137695,33
BOL,THA,0.6921208710403096,33
BOL,TON,1.0563616254235995,33
BOL,TTO,1.9294421899752425,33
BOL,TUN,1.8093262806739836,33
BOL,TUR,1.8545399495153625,33
BOL,TZA,0.5868118303999752,33
BOL,UGA,0.6181788891952422,33
BOL,UKR,2.6928525468237807,33
BOL,URY,1.2465186834432456,33
BOL,USA,0.9492772940032312,33
BOL,VCT,1.1823225995777318,33
BOL,VNM,0.5317740839880137,33
BOL,VUT,0.5379171163343234,33
BOL,ZAF,1.720700232322873,33
BOL,ZMB,1.5211662912864945,33
BOL,ZWE,2.134087923265314,33
BRA,BRB,1.7872656852625493,33
BRA,BRN,1.1493107468974895,33
BRA,BTN,2.589273586637652,33
BRA,BWA,2.2651219350781937,33
BRA,CAF,2.5602013750149437,33
BRA,CAN,1.7887437381283249,33
BRA,CHL,1.7382444741495544,33
BRA,CHN,3.0711548629279544,33
BRA,CIV,3.224652083709937,33
BRA,CMR,2.4621493245417647,33
BRA,COG,1.3182096729304336,33
BRA,COL,1.122137004992264,33
BRA,COM,2.2479400164618246,33
BRA,CPV,1.6629936041453177,33
BRA,CRI,2.4452840494724,33
BRA,CYP,1.5098881816916094,33
BRA,DEU,2.2928644693673013,33
BRA,DMA,1.6985190191988642,33
BRA,DNK,2.2257220958212676,33
BRA,DOM,2.2557615451582693,33
BRA,DZA,1.0988890817523247,33
BRA,ECU,1.8358558786511863,33
BRA,EGY,2.563714689771966,33
BRA,ESP,1.4520754780010723,33
BRA,ETH,3.521089321109048,33
BRA,FIN,1.948779253416764,33
BRA,FJI,1.1403356903475832,33
BRA,FRA,1.7154993341770055,33
BRA,GAB,1.5589599829585319,33
BRA,GBR,1.854077904581984,33
BRA,GHA,2.7112579665086716,33
BRA,GIN,3.199151327412789,33
BRA,GMB,2.9156602612370173,33
BRA,GNB,2.760647392280068,33
BRA,GRD,2.04319774957981,33
BRA,GTM,2.8518090482033807,33
BRA,GUY,2.9436367949890423,33
BRA,HKG,2.760314163986526,33
BRA,HND,2.6091717257308917,33
BRA,HTI,2.2651412692147,33
BRA,IDN,2.4249945604272316,33
BRA,IND,2.7736743461336,33
BRA,IRL,2.935702079238644,33
BRA,IRQ,2.4706374408667333,33
BRA,ISL,2.490516439667266,33
BRA,ISR,3.05957574684662,33
BRA,ITA,1.4344223953677293,33
BRA,JAM,1.97702026994952,33
BRA,JOR,2.5182808626110034,33
BRA,JPN,3.0146937064278347,33
BRA,KEN,3.2164822272302773,33
BRA,KIR,2.078425705885869,33
BRA,KNA,1.270116453354681,33
BRA,KOR,2.363870151540634,33
BRA,KWT,1.2758604422832935,33
BRA,LAO,2.881911794002374,33
BRA,LBN,1.8968995718657808,33
BRA,LCA,1.6437136808623374,33
BRA,LIE,2.5402774075944348,33
BRA,LKA,1.9544223540544459,33
BRA,LSO,1.4184545808920859,33
BRA,LUX,2.322299616998633,33
BRA,MAC,1.1546666909989007,33
BRA,MAR,2.1337247484739796,33
BRA,MDG,2.161806348182889,33
BRA,MDV,1.8286320236641873,33
BRA,MEX,1.872977734397311,33
BRA,MLI,2.6944621850184816,33
BRA,MLT,2.941437347947821,33
BRA,MMR,1.9141983164638858,33
BRA,MNG,2.4765637903082327,33
BRA,MRT,2.596413263461709,33
BRA,MUS,1.300266293235,33
BRA,MWI,2.246726322043016,33
BRA,MYS,2.083882903860918,33
BRA,NAM,1.5278153688442981,33
BRA,NCL,1.5497986393487568,33
BRA,NER,2.691519507173399,33
BRA,NIC,2.0962076960257736,33
BRA,NLD,2.209160494124459,33
BRA,NOR,1.3858101090759483,33
BRA,NPL,3.0360571213404084,33
BRA,NZL,2.4625215699098355,33
BRA,OMN,1.5200019426896172,33
BRA,PAK,1.981354212678473,33
BRA,PAN,2.4046303785781173,33
BRA,PER,1.9536326147926895,33
BRA,PHL,2.52983657497296,33
BRA,PNG,2.2522664813994737,33
BRA,PRI,2.207491448802177,33
BRA,PRT,1.8674073803440265,33
BRA,QAT,1.5083822158183602,33
BRA,ROU,2.576849998049489,33
BRA,RUS,1.566029940056101,33
BRA,RWA,2.7194992925834254,33
BRA,SAU,1.9692382381123494,33
BRA,SDN,3.3127905023365005,33
BRA,SEN,2.8202153802923635,33
BRA,SGP,1.95129543399268,33
BRA,SLB,2.612562322250949,33
BRA,SLE,1.7341254182318515,33
BRA,SLV,2.3133736774023346,33
BRA,SUR,0.900406816837232,33
BRA,SWE,1.9430175549793052,33
BRA,SYC,1.4467224797435165,33
BRA,TCD,1.369742672686488,33
BRA,TGO,2.643811185096388,33
BRA,THA,2.6585981791037523,33
BRA,TON,2.0534076247862143,33
BRA,TTO,1.4038730729519884,33
BRA,TUN,1.5726494120770047,33
BRA,TUR,1.275908427652225,33
BRA,TZA,2.916696789053152,33
BRA,UGA,2.4984639553870367,33
BRA,UKR,2.6756968865279642,33
BRA,URY,1.383922368755928,33
BRA,USA,2.6713228918912697,33
BRA,VCT,2.0255155262632942,33
BRA,VNM,3.020532067711305,33
BRA,VUT,2.8254643971949744,33
BRA,ZAF,1.3652379268388084,33
BRA,ZMB,1.2913199281958907,33
BRA,ZWE,3.2007611517603327,33
BRB,BRN,1.379772628908735,33
BRB,BTN,1.4891250108013487,33
BRB,BWA,1.1810508340747838,33
BRB,CAF,2.7296346153350632,33
BRB,CAN,1.0990835007352209,33
BRB,CHL,0.9302104949178058,33
BRB,CHN,2.0781815613373933,33
BRB,CIV,2.404819669795924,33
BRB,CMR,1.6501492588700168,33
BRB,COG,1.6373779402188704,33
BRB,COL,0.8161754571792529,33
BRB,COM,1.2867644938211598,33
BRB,CPV,0.7509644077952216,33
BRB,CRI,1.0107669965520314,33
BRB,CYP,1.1768127855665973,33
BRB,DEU,1.3617063639796778,33
BRB,DMA,0.6488363118677933,33
BRB,DNK,1.0457066449847356,33
BRB,DOM,1.1867294275756208,33
BRB,DZA,1.4084034014919429,33
BRB,ECU,0.9714825037044456,33
BRB,EGY,1.772621390233768,33
BRB,ESP,1.0945732412547122,33
BRB,ETH,2.7261714479107657,33
BRB,FIN,1.17747106898992,33
BRB,FJI,1.0230483081988544,33
BRB,FRA,1.0706560436014694,33
BRB,GAB,1.4001646513961301,33
BRB,GBR,1.072156316387841,33
BRB,GHA,2.097981001934634,33
BRB,GIN,2.1038806300496775,33
BRB,GMB,1.8643329339826222,33
BRB,GNB,1.5044847172529892,33
BRB,GRD,0.8422524967119598,33
BRB,GTM,1.492861101961914,33
BRB,GUY,1.9945031107116253,33
BRB,HKG,1.2002967224846446,33
BRB,HND,1.4410485136421762,33
BRB,HTI,1.4502191606892556,33
BRB,IDN,1.4734638133803988,33
BRB,IND,1.6713029450685177,33
BRB,IRL,1.6357488972423129,33
BRB,IRQ,2.7957742723532593,33
BRB,ISL,2.0084843858032913,33
BRB,ISR,1.6573357609226298,33
BRB,ITA,1.524277251267662,33
BRB,JAM,0.8802604364084169,33
BRB,JOR,1.2909186802286496,33
BRB,JPN,3.442236420787886,33
BRB,KEN,2.1381509905416967,33
BRB,KIR,0.9630602275717695,33
BRB,KNA,0.7164741261813684,33
BRB,KOR,1.1445145276287865,33
BRB,KWT,1.4559178693605128,33
BRB,LAO,1.8553650183909596,33
BRB,LBN,1.720506849112881,33
BRB,LCA,0.7212071689706974,33
BRB,LIE,1.3258110517539927,33
BRB,LKA,1.1085758811212996,33
BRB,LSO,1.1729763720221953,33
BRB,LUX,1.3377268441641372,33
BRB,MAC,1.3847221062126382,33
BRB,MAR,0.9000277760096144,33
BRB,MDG,1.0940215221243033,33
BRB,MDV,1.5491443337000093,33
BRB,MEX,1.1512638366264525,33
BRB,MLI,1.4473295366081678,33
BRB,MLT,1.5751038216234645,33
BRB,MMR,1.3143575933425056,33
BRB,MNG,1.981408087746929,33
BRB,MRT,1.5000974766119746,33
BRB,MUS,0.7531212025734948,33
BRB,MWI,1.6797929327383407,33
BRB,MYS,1.0586378016394693,33
BRB,NAM,0.8162985438173063,33
BRB,NCL,0.6667066719775611,33
BRB,NER,1.692315346085005,33
BRB,NIC,0.769020218313063,33
BRB,NLD,1.065286087368101,33
BRB,NOR,1.072179318502803,33
BRB,NPL,1.9662203858942289,33
BRB,NZL,1.4115023511986813,33
BRB,OMN,1.1621982823037862,33
BRB,PAK,1.0543745490049619,33
BRB,PAN,1.5695743638308897,33
BRB,PER,0.8326992945385865,33
BRB,PHL,1.2582540461894127,33
BRB,PNG,1.7637649075875388,33
BRB,PRI,0.6150868119530343,33
BRB,PRT,1.1915688281390733,33
BRB,QAT,1.5280699991938613,33
BRB,ROU,1.4717777601989894,33
BRB,RUS,2.113424463861309,33
BRB,RWA,1.8728451575211817,33
BRB,SAU,1.2269168962938748,33
BRB,SDN,3.867115216786832,33
BRB,SEN,1.7453256836801514,33
BRB,SGP,0.837129974726205,33
BRB,SLB,1.2406373765077943,33
BRB,SLE,1.364439882920121,33
BRB,SLV,0.9477273081801653,33
BRB,SUR,1.8098133743194553,33
BRB,SWE,1.2480750358128165,33
BRB,SYC,1.3447328907692901,33
BRB,TCD,1.175659060122022,33
BRB,TGO,1.7091647084964172,33
BRB,THA,1.270864670439802,33
BRB,TON,0.903447730928982,33
BRB,TTO,0.9463720467067969,33
BRB,TUN,0.6865362882387364,33
BRB,TUR,0.8353025354072907,33
BRB,TZA,1.6936162016507559,33
BRB,UGA,1.5530529330251002,33
BRB,UKR,3.1483320935527868,33
BRB,URY,1.0833465973709941,33
BRB,USA,1.1707538706406562,33
BRB,VCT,0.6500876417559185,33
BRB,VNM,1.9105644616035855,33
BRB,VUT,1.4780958283527683,33
BRB,ZAF,1.3439375286130175,33
BRB,ZMB,1.4351254315430837,33
BRB,ZWE,3.269423686686856,33
BRN,BTN,2.4893441274081773,33
BRN,BWA,1.8937244577333652,33
BRN,CAF,2.394983307796969,33
BRN,CAN,1.296022231456014,33
BRN,CHL,1.6478569057765524,33
BRN,CHN,2.7905950181313646,33
BRN,CIV,2.9286667818799685,33
BRN,CMR,2.0470489830589678,33
BRN,COG,1.2778716890314878,33
BRN,COL,1.1201986037337628,33
BRN,COM,1.7487331980686773,33
BRN,CPV,1.0954077372310924,33
BRN,CRI,2.319886219644726,33
BRN,CYP,1.2306714709384923,33
BRN,DEU,1.853153976984471,33
BRN,DMA,1.5146769044486457,33
BRN,DNK,1.6458172758288907,33
BRN,DOM,2.157309086457033,33
BRN,DZA,0.9071220074437016,33
BRN,ECU,1.8434324114377552,33
BRN,EGY,1.9978496558806689,33
BRN,ESP,1.1011059105582985,33
BRN,ETH,3.28930773177803,33
BRN,FIN,1.570799945289705,33
BRN,FJI,1.284271817277841,33
BRN,FRA,1.4788969220625898,33
BRN,GAB,1.3240655337450054,33
BRN,GBR,1.3632917752275617,33
BRN,GHA,2.2775547191307806,33
BRN,GIN,2.9576625211183076,33
BRN,GMB,2.492912698314728,33
BRN,GNB,2.4732472919947175,33
BRN,GRD,1.8652536935184527,33
BRN,GTM,2.5979829097342524,33
BRN,GUY,2.6016443445737836,33
BRN,HKG,2.549307103888567,33
BRN,HND,2.4386939456684,33
BRN,HTI,2.0428137454830195,33
BRN,IDN,2.18294502847126,33
BRN,IND,2.5940406703557946,33
BRN,IRL,2.480751248364149,33
BRN,IRQ,2.652571777365493,33
BRN,ISL,2.134011297981581,33
BRN,ISR,2.6545299873973374,33
BRN,ITA,1.3218155109706315,33
BRN,JAM,1.3915870601086135,33
BRN,JOR,2.373717311810493,33
BRN,JPN,2.966644668973882,33
BRN,KEN,2.9444828915296326,33
BRN,KIR,1.9200722943210802,33
BRN,KNA,1.0743988066755965,33
BRN,KOR,2.2264753622829097,33
BRN,KWT,0.8941556007370591,33
BRN,LAO,2.7619485397288983,33
BRN,LBN,1.9107054694765344,33
BRN,LCA,1.1905789476133244,33
BRN,LIE,2.366549527897411,33
BRN,LKA,1.9123475392306932,33
BRN,LSO,1.2324143204033162,33
BRN,LUX,1.6850419184939398,33
BRN,MAC,1.0699312248223443,33
BRN,MAR,1.854270954341484,33
BRN,MDG,1.8856812975093948,33
BRN,MDV,1.649648097568527,33
BRN,MEX,1.3636787616839532,33
BRN,MLI,2.2104715939902193,33
BRN,MLT,2.606043789877329,33
BRN,MMR,2.0621806822056716,33
BRN,MNG,2.2599335257169613,33
BRN,MRT,2.043483013522108,33
BRN,MUS,1.2766905814086664,33
BRN,MWI,1.7634249971126332,33
BRN,MYS,1.8585564233817196,33
BRN,NAM,1.209204747510154,33
BRN,NCL,1.2493271900187821,33
BRN,NER,2.2728455210344425,33
BRN,NIC,1.854364061105709,33
BRN,NLD,1.7162131111618286,33
BRN,NOR,0.8980471621133069,33
BRN,NPL,2.7771464005928093,33
BRN,NZL,2.0782714556824757,33
BRN,OMN,1.362922596234925,33
BRN,PAK,1.8078897104024092,33
BRN,PAN,2.2900827488244855,33
BRN,PER,2.0574133589298182,33
BRN,PHL,2.412031205896021,33
BRN,PNG,2.1426311063999797,33
BRN,PRI,1.723546953365958,33
BRN,PRT,1.390832057540905,33
BRN,QAT,1.4212576385368814,33
BRN,ROU,2.093591162894865,33
BRN,RUS,1.182173436645313,33
BRN,RWA,2.5767440461582773,33
BRN,SAU,1.8514085817983492,33
BRN,SDN,3.5783646659703336,33
BRN,SEN,2.373543424039885,33
BRN,SGP,1.8896683748686174,33
BRN,SLB,2.414638613540529,33
BRN,SLE,1.3790470971346378,33
BRN,SLV,2.0400809014543198,33
BRN,SUR,1.3025555259841304,33
BRN,SWE,1.48255559510496,33
BRN,SYC,1.1201635845186455,33
BRN,TCD,1.20734419249553,33
BRN,TGO,2.1917417928477385,33
BRN,THA,2.402395034716651,33
BRN,TON,1.9476734104556825,33
BRN,TTO,1.0081985843280978,33
BRN,TUN,1.3071761915282303,33
BRN,TUR,1.0608725801544154,33
BRN,TZA,2.45515802267147,33
BRN,UGA,2.076631577616319,33
BRN,UKR,2.4468424546406218,33
BRN,URY,1.5233134933104258,33
BRN,USA,2.350365763981614,33
BRN,VCT,1.8519223746638374,33
BRN,VNM,2.7339164268454033,33
BRN,VUT,2.4653981114140753,33
BRN,ZAF,1.1432470261117023,33
BRN,ZMB,1.3506683197467764,33
BRN,ZWE,3.2317864045456863,33
BTN,BWA,0.975359019915249,33
BTN,CAF,1.9963693682381474,33
BTN,CAN,0.9300703415654191,33
BTN,CHL,0.8981216038501512,33
BTN,CHN,0.708640401315205,33
BTN,CIV,1.1796820815510796,33
BTN,CMR,0.6741280947160728,33
BTN,COG,1.7721565908840498,33
BTN,COL,1.6999714037538056,33
BTN,COM,0.84269152632047,33
BTN,CPV,1.3858814351061521,33
BTN,CRI,0.6134449758780341,33
BTN,CYP,1.7148965845300668,33
BTN,DEU,1.46751971315265,33
BTN,DMA,1.2639318917044997,33
BTN,DNK,1.1456354846482535,33
BTN,DOM,0.7034363303150702,33
BTN,DZA,2.1221623791062427,33
BTN,ECU,0.8486075198280127,33
BTN,EGY,1.0168447275045869,33
BTN,ESP,1.7866303357051658,33
BTN,ETH,1.2051216810858523,33
BTN,FIN,1.2622623247778368,33
BTN,FJI,1.4745859248375144,33
BTN,FRA,1.5610698633947977,33
BTN,GAB,1.173241670180513,33
BTN,GBR,1.7238515679918693,33
BTN,GHA,0.9138872391362222,33
BTN,GIN,0.8283868016655592,33
BTN,GMB,1.6875763586171317,33
BTN,GNB,0.5290257920300644,33
BTN,GRD,0.9218892091753516,33
BTN,GTM,0.504956449542301,33
BTN,GUY,1.0064685696599738,33
BTN,HKG,1.0105891730009862,33
BTN,HND,0.43532735795025584,33
BTN,HTI,1.0305612551150116,33
BTN,IDN,0.6188112363928642,33
BTN,IND,0.29847288619062484,33
BTN,IRL,0.9734674805602466,33
BTN,IRQ,2.456248081012806,33
BTN,ISL,1.499068969765737,33
BTN,ISR,0.7884294302912412,33
BTN,ITA,2.1375583463386283,33
BTN,JAM,1.9951602340131385,33
BTN,JOR,0.4836593360016947,33
BTN,JPN,4.639197141751036,33
BTN,KEN,0.6330785752219305,33
BTN,KIR,0.8071840198115653,33
BTN,KNA,1.441966900163462,33
BTN,KOR,0.9179972313704781,33
BTN,KWT,1.921150353070092,33
BTN,LAO,0.5448581827903286,33
BTN,LBN,2.69790201363455,33
BTN,LCA,1.1044508100842634,33
BTN,LIE,0.9130761734342415,33
BTN,LKA,0.7412221360931852,33
BTN,LSO,1.885781007131735,33
BTN,LUX,1.3576342190377542,33
BTN,MAC,1.6476967304490608,33
BTN,MAR,0.85271371839727,33
BTN,MDG,0.8477800882209136,33
BTN,MDV,0.7738877009843023,33
BTN,MEX,1.9757289375551206,33
BTN,MLI,0.4583296729362324,33
BTN,MLT,0.6753973719419248,33
BTN,MMR,0.7961484331359566,33
BTN,MNG,1.0862195084672766,33
BTN,MRT,0.7344620578305431,33
BTN,MUS,1.279373854540329,33
BTN,MWI,1.3448101019012508,33
BTN,MYS,0.7870855113818983,33
BTN,NAM,1.3873674484985206,33
BTN,NCL,1.531222772548292,33
BTN,NER,0.6148854239939135,33
BTN,NIC,1.2911061015753809,33
BTN,NLD,1.2709033075496758,33
BTN,NOR,1.6466331409873805,33
BTN,NPL,0.6248040237604439,33
BTN,NZL,0.7269392758041354,33
BTN,OMN,1.2373163237051386,33
BTN,PAK,0.6767029511725858,33
BTN,PAN,0.5174750714098236,33
BTN,PER,0.7065102462792408,33
BTN,PHL,0.5222581165909711,33
BTN,PNG,0.8486418241474294,33
BTN,PRI,1.6312328151499171,33
BTN,PRT,1.8298502704726538,33
BTN,QAT,1.2817656651139633,33
BTN,ROU,0.6710158116407082,33
BTN,RUS,2.1167856480551617,33
BTN,RWA,0.6787247620901056,33
BTN,SAU,0.816803101619743,33
BTN,SDN,4.312983299896688,33
BTN,SEN,0.6089846484216357,33
BTN,SGP,0.8057505411522596,33
BTN,SLB,0.6853034567373776,33
BTN,SLE,1.2351068905907931,33
BTN,SLV,1.1919184720431415,33
BTN,SUR,2.8369787391271784,33
BTN,SWE,1.1581535021303977,33
BTN,SYC,1.8188525696310114,33
BTN,TCD,1.3967624538370662,33
BTN,TGO,0.6510879374184353,33
BTN,THA,0.72528520666863,33
BTN,TON,1.1725174386894963,33
BTN,TTO,1.8520699655939343,33
BTN,TUN,1.7615962712602136,33
BTN,TUR,1.834946098146885,33
BTN,TZA,0.48412186149060094,33
BTN,UGA,0.7037585686433963,33
BTN,UKR,2.5926475876881976,33
BTN,URY,1.4087486011522035,33
BTN,USA,0.8691779637765206,33
BTN,VCT,1.181228219787456,33
BTN,VNM,0.5031473055790117,33
BTN,VUT,0.48845839634532756,33
BTN,ZAF,1.6887314197241814,33
BTN,ZMB,1.6278513794144727,33
BTN,ZWE,2.2231814285092586,33
BWA,CAF,2.038703199308668,33
BWA,CAN,0.8056989292775995,33
BWA,CHL,0.6487101006443687,33
BWA,CHN,1.0779369250994228,33
BWA,CIV,1.1167748825929515,33
BWA,CMR,0.8769747896794442,33
BWA,COG,1.5088039550410823,33
BWA,COL,1.2750514501072974,33
BWA,COM,0.786970677658319,33
BWA,CPV,1.2157378299570674,33
BWA,CRI,0.8726496141169402,33
BWA,CYP,1.0930790955177516,33
BWA,DEU,1.0060583877405451,33
BWA,DMA,1.0767391011880845,33
BWA,DNK,0.77894699729822,33
BWA,DOM,0.843777437547383,33
BWA,DZA,1.815090060339808,33
BWA,ECU,0.8111057237334068,33
BWA,EGY,0.8267905061215416,33
BWA,ESP,1.2061070421745277,33
BWA,ETH,1.4942524874258885,33
BWA,FIN,1.1204416063747378,33
BWA,FJI,1.4177567656574777,33
BWA,FRA,1.055772617815272,33
BWA,GAB,0.9951301668347652,33
BWA,GBR,1.2945132349302366,33
BWA,GHA,0.9493292261785009,33
BWA,GIN,1.0664195355223463,33
BWA,GMB,1.406657621780262,33
BWA,GNB,0.9970591389271642,33
BWA,GRD,0.9901681142140623,33
BWA,GTM,0.8639263813209951,33
BWA,GUY,1.0459021022295953,33
BWA,HKG,0.9359866153887499,33
BWA,HND,0.8826486288504253,33
BWA,HTI,0.7532754612600164,33
BWA,IDN,0.7334391468651582,33
BWA,IND,0.9387729624178203,33
BWA,IRL,1.1130772280815007,33
BWA,IRQ,2.557381015778508,33
BWA,ISL,1.6618013245395893,33
BWA,ISR,0.9250250895536186,33
BWA,ITA,1.5239618172111202,33
BWA,JAM,1.4056072505004353,33
BWA,JOR,0.8807162568270367,33
BWA,JPN,3.9057506539147737,33
BWA,KEN,1.067434908815712,33
BWA,KIR,0.7738717035709459,33
BWA,KNA,1.4046097237827546,33
BWA,KOR,0.8021508647763412,33
BWA,KWT,1.505880438606239,33
BWA,LAO,0.9846097634109292,33
BWA,LBN,2.592963071820537,33
BWA,LCA,1.012271742520742,33
BWA,LIE,1.0024080485315474,33
BWA,LKA,0.9913448487425064,33
BWA,LSO,1.3163934433078726,33
BWA,LUX,0.9523970339222354,33
BWA,MAC,1.7172107627541155,33
BWA,MAR,0.6086181848846167,33
BWA,MDG,0.7487844638025745,33
BWA,MDV,1.1701013853325268,33
BWA,MEX,1.3692045676432156,33
BWA,MLI,0.8631811161764299,33
BWA,MLT,0.8887916945754555,33
